avg_running_balance_past30d,bank_risk,rb_at_deposit,completed_past30d_vs_current_amount_score,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
7014.118666666666,1,2796.85,0.6830633873225355,0,11,0.0,3604.195313510242,500.015,0.0,0.5,3416.0,2500.08,411.732,5000.0,0.5,2886.6647434192982,1.0,265.53,5.999808006143805e-05,4.0,0.0,0.0
662.5786666666667,1,129.36,,0,3,0.0,296.68577479157665,0.0,0.0,0.0,150.0,,249.25333333333333,0.0,0.666666,,0.6321463178294573,330.24,,0.0,0.0,0.0
35.86,1,35.86,,0,0,0.0,0.0,,0.0,,50.0,,,0.0,,,,,,0.0,0.0,0.0
23.6,1,73.0,0.4257425742574257,0,1,0.0,19.707516507580344,25.0,0.0,1.0,43.0,100.0,14.75,100.0,1.0,,1.0,59.0,1.0,1.0,0.0,0.0
-8.502666666666666,1,-21.9,,0,1,0.0,12.746296536731712,0.0,14.0,,25.0,,25.12,0.0,,,,25.12,,0.0,0.0,0.0
1353.4900000000002,1,1402.65,,0,0,0.0,823.6850459975585,217.0666666666667,0.0,0.5,20.0,720.1,0.0,0.0,0.5,379.0575945684244,,,1.0109012637133732,0.5,0.0,0.0
1546.623,2,324.71,1.0265535176567204,0,10,0.0,764.2715411745423,66.67,0.0,0.0,1250.0,575.045,40.00333333333333,1225.0,0.366666,693.9875131921804,1.0,100.0,,5.0,1250.0,1.0
1827.56,1,1721.6,,0,2,0.0,148.93017479852074,296.804,0.0,0.0,400.0,1484.02,12.0,0.0,0.25,,,30.0,,4.0,0.0,0.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
0.0,1,0.0,,0,0,0.0,0.0,,0.0,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
266.42766666666665,1,234.27,1.2468827930174564,0,34,0.0,152.01853318690732,21.05263157894737,0.0,0.5,500.0,400.0,22.84289473684211,400.0,0.416666,141.4213562373095,0.5648751967618619,22.235,1.25,18.0,0.0,0.0
783.4036666666667,1,602.11,0.99601593625498,0,1,0.0,393.5206827012759,166.66666666666666,0.0,0.0,250.0,250.0,41.315,250.0,1.0,0.0,1.0,247.89,,0.5,0.0,0.0
28.356,1,3.96,0.9448818897637796,0,4,0.0,78.7892636480815,54.285714285714285,0.0,0.0,360.0,380.0,43.21714285714286,380.0,0.2,,0.6526968757092064,66.095,,2.5,0.0,0.0
117.18533333333332,1,161.75,0.8044692737430168,0,5,0.0,56.0485864187513,24.927777777777777,0.0,1.0,72.0,77.0,20.80111111111111,88.5,0.333333,26.394901654170503,0.9439393939393936,39.6,1.0,2.0,0.0,0.0
400.3333333333333,1,1540.0,0.9992006394884092,0,0,0.0,386.84830256238985,625.0,0.0,1.0,1250.0,1250.0,0.0,1250.0,0.0,,,,1.0,0.0,0.0,0.0
36.88666666666666,1,20.22,0.7992007992007992,0,0,0.0,91.28709291752769,500.0,0.0,,800.0,1250.0,0.0,1000.0,,433.0127018922193,,,,1.0,0.0,0.0
531.4083333333333,1,992.47,0.6593406593406593,0,5,0.0,233.3253655318572,55.97083333333333,0.0,1.0,60.0,116.12,24.325,90.0,0.2,36.13897309922722,1.0,40.0,1.0,0.714285,0.0,0.0
776.016,1,775.06,,0,1,0.0,2.47899812910134,0.0,0.0,,500.0,,7.17,0.0,,,,7.17,,0.0,0.0,0.0
3811.311333333333,2,2026.7,,0,5,0.0,5071.472011960109,2819.5238095238096,0.0,0.2,300.0,4458.75,22.987142857142857,0.0,0.153846,16539.90412891653,0.9247910863509748,64.62,0.9178581440986824,1.625,0.0,0.0
103.61,1,103.61,,0,0,0.0,0.0,103.61,0.0,1.0,88.88,103.61,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0
3755.431,1,6011.64,0.9992006394884092,0,0,0.0,1260.8568513032208,528.6737499999999,0.0,0.428571,1250.0,236.77,0.0,1250.0,0.0,606.9124007748449,,,5.2793850572285335,0.142857,0.0,0.0
208.33333333333331,1,1230.0,0.4440497335701598,0,0,0.0,319.5048252113469,500.0,0.0,,500.0,1000.0,0.0,1125.0,,,,,,1.0,0.0,0.0
2685.869333333333,1,2804.89,0.7860262008733625,0,3,0.0,506.4424472658704,120.44791666666669,0.0,0.375,120.0,174.12,5.95625,141.11111111111111,0.75,104.81340895252858,1.0,50.0,1.0168849069607169,0.5,120.0,0.0
287.9273333333333,1,136.63,2.487562189054726,0,10,0.0,154.45384624615178,18.181818181818183,0.0,0.0,500.0,200.0,58.89545454545455,200.0,0.2,,1.0,40.49,,10.0,0.0,0.0
67.54533333333333,1,38.85,1.2195121951219512,0,4,0.0,50.789739714138,17.142857142857142,0.0,0.333333,50.0,25.0,24.46142857142857,40.0,0.0,30.4138126514911,,26.245,3.0,1.333333,0.0,0.0
-10.598333333333333,1,-4.0,0.196078431372549,0,0,0.0,21.61629367627232,7.0,13.0,0.5,5.0,24.5,0.0,24.5,0.4,7.7781745930520225,,,0.7755102040816326,2.5,0.0,0.0
0.0,1,0.0,,0,0,0.0,0.0,,0.0,,0.01,,,0.0,,,,,,0.0,0.0,0.0
275.17066666666665,1,226.09,,0,4,0.0,30.68655719763449,0.0,0.0,0.0,1250.0,,18.0575,0.0,0.75,,0.9561586638830898,19.16,,0.0,0.0,0.0
58.779,3,9.83,0.99009900990099,0,15,0.0,43.84224001246224,10.526315789473683,0.0,0.0,100.0,100.0,13.299473684210524,100.0,0.266666,0.0,0.9745,10.0,,3.75,0.0,0.0
0.0,1,0.0,,0,0,0.0,0.0,0.0533333333333333,0.0,,50.0,0.08,0.0,0.0,,0.0,,,,0.5,0.0,0.0
67.64666666666666,1,157.8,0.992063492063492,0,1,0.0,28.951311486383663,41.66666666666666,0.0,1.0,125.0,125.0,12.4,125.0,0.5,,,37.2,1.0,2.0,0.0,0.0
1504.567,1,1241.56,,0,0,0.0,1093.7437287659425,517.24,0.0,0.333333,360.0,930.15,0.0,0.0,0.0,358.3814583652453,,,1.0,1.0,0.0,0.0
200.0,2,200.0,,0,0,0.0,0.0,,0.0,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
35030.16,1,35525.6,0.2499500099980004,0,2,0.0,1518.2464534841122,1562.5,0.0,,1250.0,3125.0,6.6,5000.0,,2651.650429449553,,13.2,,1.0,0.0,1.0
50.07566666666666,1,14.71,0.756078431372549,0,5,0.0,39.918628844820994,14.285714285714286,0.0,0.0,38.56,50.0,16.532857142857143,50.0,0.6,0.0,0.5977777777777779,27.0,,2.5,0.0,0.0
775.6016666666667,1,392.67,,0,0,0.0,1179.3106281654643,0.0,0.0,,1000.0,,0.0,0.0,,,,,,1.0,0.0,0.0
190.03233333333336,2,203.34,0.975609756097561,0,1,0.0,22.42394235899532,38.0,0.0,0.0,40.0,50.0,1.398,40.0,0.5,32.145502536643185,1.0,6.99,,0.666666,0.0,0.0
499.0,1,470.0,,0,1,0.0,5.477225575051661,0.0,0.0,0.0,50.0,,30.0,0.0,1.0,,1.0,30.0,,0.0,0.0,0.0
160.4477777777778,2,148.87,0.4779411764705882,1,8,15.0,89.87761951058164,31.000666666666667,0.0,0.4,65.0,50.0,19.008666666666667,111.0,0.8,121.9407028846398,1.0,29.0,3.15,2.0,0.0,0.0
284.0826666666666,1,83.77,,0,10,0.0,135.8874358438995,6.204117647058824,0.0,0.0,200.0,20.44,18.834117647058825,0.0,0.153846,31.85913409055557,3.0975,6.0,,3.25,0.0,0.0
48.507666666666665,1,55.73,2.9411764705882355,0,6,0.0,8.329501654726524,5.016,0.0,,150.0,0.09,4.407,50.0,,28.821327172772595,,7.495,,2.333333,0.0,0.0
112.734,1,9.79,0.3968253968253968,0,6,0.0,83.4090399714894,31.25,0.0,0.5,50.0,125.0,53.7875,125.0,0.166666,35.35533905932738,6.517787587639575,38.51,0.8,3.0,0.0,0.0
3448.223333333334,1,1434.89,0.9992006394884092,0,0,0.0,2447.2973599086995,1041.6666666666667,0.0,,1250.0,1250.0,0.0,1250.0,,0.0,,,,0.2,0.0,0.0
994.4843333333332,1,965.14,1.948051948051948,0,7,0.0,40.55092436408398,19.125,0.0,0.0,300.0,153.0,14.47125,153.0,0.285714,,1.016546018614271,9.67,,7.0,0.0,0.0
765.337,1,679.95,0.5486284289276808,0,0,0.0,283.93506886622686,185.63125,0.0,0.25,220.0,342.525,0.0,400.0,0.25,203.2487202706739,,,0.5838989854755128,1.0,0.0,0.0
115.19928571428572,1,85.47,0.594059405940594,0,6,0.0,38.62049042868801,27.75,0.0,,60.0,44.25,19.98,108.33333333333331,,40.9924694303722,,35.685,,1.2,125.0,0.0
,1,,,0,0,0.0,,,,,20.0,,,0.0,,,,,,0.0,0.0,0.0
124.389,1,74.57,0.7984031936127745,0,52,0.0,151.591184948657,33.291641791044775,1.0,0.714285,400.0,400.0,28.681044776119403,500.0,0.482142,245.74051222299315,0.806314511232544,32.94,0.576025,5.090909,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
622.7853333333334,1,413.37,,0,3,0.0,121.04922654208376,0.0285714285714285,0.0,0.0,600.0,0.1,40.94714285714286,0.0,0.6,0.0989949493661166,1.0,56.06,,2.5,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
2668.0,1,2668.0,,0,0,0.0,0.0,,0.0,,750.0,,,0.0,,,,,,0.0,0.0,0.0
14.28,1,14.28,,0,0,0.0,1.8290073451438298e-07,,0.0,,150.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
48.66666666666666,1,90.0,0.8024691358024691,0,0,0.0,12.79367659898984,40.0,0.0,1.0,65.0,80.0,0.0,80.0,1.0,,,,1.0,1.0,0.0,0.0
155.364,1,-1.62,,0,1,0.0,277.73071643664804,159.0857142857143,5.0,0.25,110.0,835.2,3.045714285714286,0.0,0.352941,0.0,1.0,63.96,1.0,4.25,0.0,1.0
88.24333333333334,1,38.01,,0,2,0.0,20.84703457508316,0.0,0.0,,130.0,,25.666666666666668,0.0,,,,38.5,,2.0,0.0,0.0
3100.0,1,3100.0,,0,0,0.0,0.0,,0.0,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
2.0,3,2.0,10.0,0,0,0.0,,1.0,0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0
24.501,1,13.31,,0,3,0.0,15.37827360159512,0.0,0.0,,350.0,,15.563333333333333,0.0,,,,14.29,,0.0,0.0,0.0
121.33333333333331,1,140.0,,0,0,0.0,20.296650536197,0.0,0.0,,49.0,,0.0,0.0,,,,,,0.0,0.0,1.0
10794.113,1,11973.33,2.1037868162692845,0,26,0.0,899.1205515128443,304.6363636363636,0.0,0.285714,3000.0,1250.0,40.807818181818185,1409.090909090909,0.341463,674.3447165236017,0.8382089552238805,67.0,1.1,2.928571,1250.0,0.0
