avg_running_balance_past30d,bank_risk,rb_at_deposit,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
668.769,1,112.76,0.0,5,0.0,332.49552988802316,307.6923076923077,0.0,0.333333,1000.0,1500.0,50.02076923076924,1250.0,0.3,288.67513459481285,15.04890895410083,26.58,1.0,3.333333,0.0,0.0
7492.526666666667,1,6815.86,0.0,0,0.0,486.65525100767394,0.0,0.0,0.0,1250.0,,0.0,0.0,1.0,,,,,0.0,0.0,1.0
5816.002666666666,1,7341.87,0.0,8,0.0,486.51744201595665,472.806875,0.0,0.6,1250.0,1250.0,54.983124999999994,1250.0,0.454545,1349.7511189548982,0.8510220125786164,25.44,1.0,2.2,0.0,1.0
,1,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
6.0,3,6.0,0.0,0,0.0,0.0,,0.0,,25.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
131.23566666666667,2,28.49,0.0,0,0.0,79.51419837138319,0.0,0.0,,1000.0,,0.0,0.0,,,,,,0.0,0.0,0.0
444.44444444444446,2,500.0,0.0,0,0.0,110.23963796102461,187.5,0.0,1.0,342.0,250.0,0.0,250.0,1.0,0.0,,,1.0,0.333333,0.0,0.0
89.89933333333333,1,183.58,0.0,5,0.0,87.49438559064838,35.714285714285715,0.0,0.5,125.0,125.0,35.205714285714286,133.33333333333334,1.0,106.06601717798213,1.0,33.16,0.4,2.5,0.0,0.0
,1,,0.0,0,0.0,,,,,300.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
2013.1893333333333,1,1867.87,0.0,4,0.0,68.53386331026205,0.0,0.0,0.0,1000.0,,53.545,0.0,0.5,,1.0,55.015,,0.0,0.0,0.0
