avg_running_balance_past30d,bank_risk,rb_at_deposit,completed_past30d_vs_current_amount_score,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
,1,,,0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,1.0,,,1.0,,,,,,0.0,1.0,0.0
,1,500.0,0.998003992015968,0,0,0.0,,,,,500.0,,,875.0,,,,,,0.0,1250.0,1.0
750.0,1,750.0,0.3994673768308921,0,0,0.0,0.0,750.0,0.0,,300.0,750.0,0.0,750.0,,,,,,0.0,0.0,0.0
152.1381818181818,1,-21.18,16.666666666666668,0,0,0.0,124.61345427767014,84.60666666666667,0.0,0.0,100.0,126.91,0.0,5.0,1.0,172.406775388904,,,,0.5,0.0,0.0
1250.0,1,2500.0,0.9992006394884092,0,0,0.0,0.0,1250.0,0.0,,1250.0,1250.0,0.0,1250.0,,,,,,0.0,0.0,0.0
250.0,1,250.0,0.398406374501992,0,0,0.0,0.0,250.0,0.0,1.0,100.0,250.0,0.0,250.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
3367.4890909090905,2,7510.23,1.116232642607312,0,0,0.0,3358.1369332725385,942.15375,0.0,0.857142,1245.0,1250.0,0.0,1114.358888888889,1.0,418.0486322073983,,,1.0,0.142857,0.0,0.0
,1,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
5628.233333333334,1,7890.5,0.999000999000999,0,3,0.0,1994.831096203624,375.0,0.0,0.333333,1000.0,1000.0,13.6875,1000.0,1.0,0.0,1.0,49.0,1.0,0.6,0.0,0.0
,1,,,0,0,0.0,,,,,1000.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,40.58,,,0.0,,,,,,0.0,0.0,0.0
4418.461538461538,2,9946.8,0.9992006394884092,0,1,0.0,2012.032331391348,1093.75,0.0,0.714285,1250.0,1250.0,1.5,1250.0,1.0,0.0,1.0,12.0,1.0,0.142857,0.0,0.0
,0,,,0,0,0.0,,,,,1000.0,,,0.0,,,,,,0.0,0.0,0.0
150.0,1,150.0,1.6556291390728477,0,0,0.0,0.0,150.0,0.0,,250.0,150.0,0.0,150.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
779.4411764705883,1,1625.05,0.2087198515769944,0,0,0.0,702.2103369084147,325.012,0.0,0.75,75.0,400.0,0.0,358.3333333333333,0.0,374.3895038147659,,,1.5,0.25,0.0,1.0
,1,,,0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,1.0
2905.235,2,4401.88,1.1893434823977165,0,0,0.0,1292.4296448034086,481.2755555555555,0.0,1.0,1250.0,750.0,0.0,1050.0,1.0,579.5812801209738,,,1.0,0.125,0.0,1.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
91.83666666666666,3,75.51,0.2475247524752475,0,1,0.0,14.139308092453929,50.0,0.0,1.0,25.0,100.0,12.245,100.0,1.0,,1.0,24.49,1.0,1.0,0.0,0.0
454.3478260869565,1,650.0,1.2829650748396293,0,1,0.0,261.5135332315349,350.0,0.0,,600.0,600.0,187.5,466.6666666666667,,230.9401076758503,,750.0,,0.333333,0.0,0.0
,3,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
636.2164285714287,2,628.87,0.3128813241137636,0,1,0.0,3.981373182402802,319.11,0.0,0.0,200.0,638.22,4.675,638.22,1.0,,1.0,9.35,,1.0,0.0,1.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,215.01,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
20.0,1,20.0,1.875,0,0,0.0,0.0,7.9,0.0,1.0,30.0,19.0,0.0,15.0,1.0,10.981044273352754,,,1.0,0.666666,0.0,1.0
,3,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,1.0
2731.538461538461,1,2726.0,1.3621503814021068,0,1,0.0,10.52469623168435,687.5,0.0,0.0,1250.0,1250.0,6.0,916.6666666666666,1.0,577.3502691896257,1.0,24.0,,0.333333,0.0,0.0
70.43666666666667,1,19.82,3.4653465346534653,0,3,0.0,27.148281468016823,20.0,0.0,1.0,350.0,100.0,6.036,100.0,1.0,,1.0,11.76,1.0,4.0,0.0,0.0
,2,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,1.0
,3,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
121.42857142857144,1,100.0,3.96039603960396,2,0,200.0,147.69288003552106,100.0,0.0,0.333333,400.0,200.0,0.0,175.0,0.5,57.735026918962575,,,0.5,0.666666,200.0,0.0
0.0,3,0.0,,0,0,0.0,0.0,0.0766666666666666,0.0,,50.0,0.115,0.0,0.0,,0.0212132034355964,,,,0.5,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,2.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
130.0,3,1380.0,1.808972503617945,0,0,0.0,0.0,130.0,0.0,1.0,1250.0,130.0,0.0,690.0,0.0,,,,1.0,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,110.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,150.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
4.75,3,4.75,,0,0,0.0,,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
50.0,1,50.0,1.96078431372549,0,0,0.0,0.0,50.0,0.0,1.0,100.0,50.0,0.0,50.0,0.0,,,,1.0,0.0,0.0,0.0
17.345,2,-24.59,0.99009900990099,0,6,0.0,59.305045738115744,14.285714285714286,1.0,1.0,100.0,100.0,17.798571428571428,100.0,1.0,,1.0,20.36,1.0,6.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,5.3,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
0.0,1,0.0,,0,0,0.0,,0.27,0.0,1.0,1250.0,0.405,0.0,0.0,1.0,0.1767766952966369,,,1.0,0.5,0.0,0.0
822.8909090909091,1,372.07,1.2487512487512489,0,7,0.0,252.7461262395352,125.0,0.0,0.0,1250.0,1000.0,76.19250000000001,1000.0,1.0,,1.0,47.79,,7.0,0.0,0.0
1268.9164,1,456.09,0.2555555555555555,0,5,0.0,276.4735319893508,159.55555555555554,0.0,0.0,92.0,350.0,83.00999999999999,397.2,1.0,278.4935666522059,1.0,49.25,,1.25,550.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
20.0,3,20.0,1.4285714285714286,0,0,0.0,0.0,20.0,0.0,1.0,30.0,20.0,0.0,20.0,0.0,,,,1.0,0.0,0.0,0.0
6037.501851851852,1,2828.26,2.770935960591133,0,39,0.0,1610.7307682182363,160.21676470588238,0.0,0.071428,3000.0,1037.1,44.65044117647059,1081.6666666666667,0.479166,530.4743797440505,0.9889258028792912,18.06,0.0750168739755086,2.4,0.0,0.0
,3,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
50.0,1,50.0,0.9803921568627452,0,0,0.0,0.0,50.0,0.0,1.0,50.0,50.0,0.0,50.0,0.0,,,,1.0,0.0,0.0,1.0
,1,,4.9800796812749,0,0,0.0,,,,,1250.0,,,250.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
116.39333333333332,3,67.73,,0,0,0.0,0.7849246248304939,0.0,0.0,0.0,480.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
250.0,2,1450.0,1.1684518013631937,0,0,0.0,0.0,250.0,0.0,1.0,600.0,250.0,0.0,512.5,0.0,,,,1.0,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
300.0,1,300.0,1.6611295681063123,0,0,0.0,0.0,300.0,0.0,1.0,500.0,300.0,0.0,300.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,60.0,,,0.0,,,,,,0.0,0.0,0.0
1134.0886666666668,3,1193.18,0.1970382695507487,0,12,0.0,448.485861154215,102.3483870967742,0.0,0.428571,118.42,500.0,37.6016129032258,600.0,0.578947,176.30752183937847,1.024390243902439,30.75,0.48296,1.583333,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
3483.7864285714286,1,2972.97,3.2523209745136303,0,0,0.0,1335.5488443310326,665.625625,0.0,0.7,5000.0,1175.0,0.0,1684.6153846153843,0.833333,381.5507393213472,,,1.0638297872340423,0.6,2500.0,0.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
2328.333333333333,1,4985.0,0.999000999000999,0,1,0.0,1495.0104514684838,555.5722222222222,0.0,1.0,1000.0,1000.0,1.6666666666666667,1000.0,1.0,487.9134412548428,1.0,15.0,1.0,0.285714,0.0,0.0
,3,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1000.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,40.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,75.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.398406374501992,0,0,0.0,,,,,100.0,,,250.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,130.0,,,0.0,,,,,,0.0,0.0,0.0
701.0011111111112,1,1227.72,0.591715976331361,0,5,0.0,762.2475029221881,122.79818181818182,0.0,1.0,400.0,50.22,192.93454545454543,675.0,1.0,610.0132941447533,1.0,50.45,1.0,1.2,0.0,0.0
,1,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,1.0
107.05105263157895,1,119.45,0.5882061446977205,0,1,0.0,18.878409447695866,53.14666666666667,0.0,,47.48,79.72,13.33,79.72,,28.68025104492637,,39.99,,0.5,0.0,0.0
,2,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
100.0,1,100.0,4.950495049504951,0,0,0.0,0.0,100.0,0.0,1.0,500.0,100.0,0.0,100.0,0.0,,,,1.0,0.0,0.0,0.0
985.5888888888888,1,935.15,0.4995004995004995,0,1,0.0,28.596162087092825,500.0,0.0,1.0,500.0,1000.0,32.425,875.0,1.0,,1.0,64.85,1.0,1.0,750.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
1900.99,1,2535.76,,0,27,0.0,1625.2184202254168,181.17527777777772,0.0,1.0,1250.0,763.53,75.71666666666667,0.0,1.0,1191.5556707015214,1.0,53.66,1.0,4.142857,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
580.0,1,580.0,0.9992006394884092,0,0,0.0,0.0,0.0,0.0,,1250.0,,0.0,1250.0,,,,,,1.0,1250.0,0.0
,1,,,0,0,0.0,,,,,20.0,,,0.0,,,,,,0.0,0.0,0.0
404.0,1,404.0,0.9400705052878966,0,1,0.0,0.0,250.0,0.0,1.0,800.0,500.0,48.0,850.0,1.0,,1.0,96.0,1.0,1.0,0.0,0.0
,0,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
1000.0,1,1000.0,0.999000999000999,0,0,0.0,0.0,1000.0,0.0,,1000.0,1000.0,0.0,1000.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,0.9983361064891848,0,0,0.0,,,,,600.0,,,600.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
103.29,0,65.61,0.3578878301489526,0,4,0.0,35.08370561956075,55.4,0.0,1.0,365.45,387.8,9.777142857142858,1020.13,1.0,,1.0,8.46,1.0,6.0,0.0,0.0
,1,250.0,4.9800796812749,0,0,0.0,,,,,1250.0,,,250.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
3653.154615384616,1,6784.43,0.9992006394884092,0,0,0.0,1930.4939049269892,1071.428571428571,0.0,0.666666,1250.0,1250.0,0.0,1250.0,1.0,0.0,,,1.0,0.166666,0.0,0.0
735.2520000000001,1,324.75,1.2605042016806722,0,7,0.0,320.8035966622391,108.33333333333331,0.0,0.333333,600.0,600.0,36.47916666666666,480.0,1.0,288.67513459481285,1.0,49.83,1.0,3.0,500.0,0.0
,2,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,1.0
4294.790714285714,2,6539.23,1.077193073458343,0,2,0.0,3500.357586819829,810.2488235294118,0.0,0.916666,1246.0,1250.0,29.41176470588235,1155.71,1.0,321.0187589852885,1.0,250.0,1.0,0.416666,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,650.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
1173.9130434782608,1,2950.0,1.2487512487512489,0,0,0.0,773.9904810927163,343.81875,0.0,0.333333,1250.0,125.17,0.0,1000.0,0.5,620.7381528390212,,,4.993249181113685,0.333333,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
39.69,1,8.76,1.3137254901960784,0,1,0.0,19.09041045731002,25.0,0.0,1.0,67.0,50.0,20.62,50.0,1.0,,1.0,41.24,1.0,1.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
154.06666666666666,1,281.62,7.920792079207921,0,1,0.0,118.1901456693126,42.0,0.0,1.0,800.0,105.0,3.188,100.0,1.0,7.071067811865476,1.0,15.94,1.0,0.25,0.0,0.0
,1,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,5.0,50.0,0,0,0.0,,,,,300.0,,,3.0,,,,,,0.0,1.0,1.0
4444.42,1,9035.23,1.074659348338853,0,4,0.0,3422.449164007301,724.9594736842105,0.0,0.916666,1250.0,1250.0,28.31578947368421,1162.1592857142855,1.0,321.0187589852885,1.0,19.0,1.0,0.583333,0.0,0.0
661.29875,2,397.25,2.686204587570269,0,16,0.0,98.54794477871512,53.44624999999999,0.0,0.2,1150.0,1.34,17.9325,427.1133333333334,0.368421,358.5853556965204,1.16015625,14.08,395.5223880597015,3.8,0.0,0.0
,3,,,0,0,0.0,,,,,150.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
1250.0,2,1250.0,0.5466107114308553,0,0,0.0,0.0,1250.0,0.0,1.0,683.81,1250.0,0.0,1250.0,0.0,,,,1.0,0.0,0.0,0.0
50.00272727272727,1,50.01,7.84313725490196,0,0,0.0,0.0046709936626127,25.005,0.0,0.5,400.0,25.005,0.0,50.0,0.0,35.34826799151551,,,0.0003999200159968,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,130.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,15.833333333333334,0,0,0.0,,,,,95.0,,,5.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,210.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,300.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,600.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,1.9230769230769231,0,0,0.0,,,,,50.0,,,25.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
3107.975,1,4181.92,4.9800796812749,0,0,0.0,1524.521261862229,422.917,0.0,1.0,1250.0,250.0,0.0,850.0,1.0,630.1743660728807,,,1.0,0.25,1250.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,1.0
,2,,0.131578947368421,0,0,0.0,,,,,10.0,,,75.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,101.0,,,0.0,,,,,,0.0,0.0,0.0
1026.415,2,802.83,0.9992006394884092,0,0,0.0,316.19693934318826,625.0,0.0,1.0,1250.0,1250.0,0.0,1250.0,1.0,,,,1.0,1.0,0.0,0.0
7000.0,1,6898.5,,0,0,0.0,,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,62.01,,,0.0,,,,,,0.0,0.0,1.0
1250.0,1,1250.0,0.0319744204636291,0,0,0.0,0.0,1250.0,0.0,1.0,40.0,1250.0,0.0,1250.0,0.0,,,,1.0,0.0,0.0,0.0
715.768,1,484.38,,0,2,0.0,132.04549999905348,200.04,0.0,1.0,263.0,800.16,65.6725,15.0,1.0,,1.0,131.345,1.0,3.0,15.0,0.0
,3,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
9722.111,2,16422.18,0.9992006394884092,0,0,0.0,5504.735143000834,875.2834999999999,0.0,0.294117,1250.0,1250.0,0.0,1250.0,0.333333,490.4490248756448,,,1.0,0.17647,0.0,0.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
294.6428571428572,1,2750.0,0.2724300762804214,0,0,0.0,236.22779563076705,750.0,0.0,0.5,250.0,750.0,0.0,916.6666666666666,0.0,707.1067811865476,,,1.6666666666666667,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,593.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
151.185,1,703.22,2.3410976749454844,0,0,0.0,173.84593955568823,117.25,0.0,0.8,551.11,101.0,0.0,300.805,1.0,207.16389502034372,,,0.5067326732673267,0.2,500.0,0.0
,2,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
126.32375,1,112.37,2.487562189054726,0,3,0.0,29.233222624267743,50.0,0.0,0.0,500.0,200.0,21.9075,200.0,0.333333,,0.5371530886302597,22.34,,3.0,0.0,0.0
100.0,1,100.0,10.786732673267329,0,0,0.0,,100.0,0.0,1.0,1089.46,100.0,0.0,100.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,130.0,,,0.0,,,,,,0.0,0.0,0.0
1200.0,1,1200.0,0.0999167360532889,0,0,0.0,0.0,1200.0,0.0,1.0,120.0,1200.0,0.0,1200.0,0.0,,,,1.0,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,30.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,150.0,,,0.0,,,,,,0.0,0.0,0.0
,1,1000.0,0.999000999000999,0,0,0.0,,,,,1000.0,,,1000.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
81.15714285714286,1,253.06,0.398406374501992,0,4,0.0,33.90789231769754,20.0,0.0,0.0,100.0,100.0,19.388,250.0,1.0,,1.0,17.955,,4.0,0.0,1.0
,3,,0.415973377703827,0,0,0.0,,,,,250.0,,,600.0,,,,,,0.0,0.0,0.0
1777.2727272727273,2,4450.0,1.0674046254200436,0,0,0.0,1640.177374000086,550.0,0.0,0.857142,600.0,600.0,0.0,561.1111111111111,0.0,132.28756555322954,,,1.0,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,40.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,150.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,1.0
,1,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
5902.2865,1,7634.67,0.2915500839395635,0,0,0.0,437.795090704549,595.3333333333334,0.0,1.0,521.0,1786.0,0.0,1786.0,0.0,,,,1.0,0.0,0.0,1.0
9750.55238095238,1,18073.6,2.6652452025586357,0,3,0.0,6392.755494121377,1442.3076923076924,0.0,0.3,5000.0,1250.0,52.03076923076923,1875.0,0.0,1350.1543121683042,,14.4,3.0,0.3,0.0,1.0
100.0,1,100.0,,0,0,0.0,0.0,100.0,0.0,,100.0,100.0,0.0,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,250.0,,,0.0,,,,,,0.0,0.0,0.0
1.0,0,1.0,600.0,0,0,0.0,0.0,1.0,0.0,1.0,1200.0,1.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1200.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,20.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,500.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,,0,0,0.0,,,,,180.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,44.29,,,0.0,,,,,,0.0,0.0,0.0
,1,100.0,9.9009900990099,0,0,0.0,,,,,1000.0,,,100.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1.0,,,0.0,,,,,,0.0,0.0,0.0
,2,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,350.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
,1,,,0,0,0.0,,,,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
,0,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
